Total Number of Records          52200.
             DATA SET: /usr/local/fer_dsets/data/GPW/gpw_2015_2dim.nc
             X: 0.5 to 52200.5
 Column  1: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  2: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  3: POPULATION_DENSITY is Population Density, v4.10 (2000, 2005, 2010, 2015, 2020): 1 degree (Persons per square kilometer)   BAD FLAG : -1.E+34
LON,LAT,POPULATION_DENSITY
112.5,23.5,408.814  
113.5,23.5,1837.16  
114.5,23.5,424.646  
115.5,23.5,276.428  
116.5,23.5,1452.96  
117.5,23.5,669.453  
118.5,23.5,-1.E+34  
119.5,23.5,572.277  
120.5,23.5,382.455  
121.5,23.5,51.021  
122.5,23.5,-1.E+34  
123.5,23.5,-1.E+34  
124.5,23.5,-1.E+34  
125.5,23.5,-1.E+34  
126.5,23.5,-1.E+34  
127.5,23.5,-1.E+34  
128.5,23.5,-1.E+34  
129.5,23.5,-1.E+34  
130.5,23.5,-1.E+34  
131.5,23.5,-1.E+34  
132.5,23.5,-1.E+34  
133.5,23.5,-1.E+34  
134.5,23.5,-1.E+34  
135.5,23.5,-1.E+34  
136.5,23.5,-1.E+34  
137.5,23.5,-1.E+34  
138.5,23.5,-1.E+34  
139.5,23.5,-1.E+34  
140.5,23.5,-1.E+34  
141.5,23.5,-1.E+34  
142.5,23.5,-1.E+34  
143.5,23.5,-1.E+34  
144.5,23.5,-1.E+34  
145.5,23.5,-1.E+34  
146.5,23.5,-1.E+34  
147.5,23.5,-1.E+34  
148.5,23.5,-1.E+34  
149.5,23.5,-1.E+34  
150.5,23.5,-1.E+34  
151.5,23.5,-1.E+34  
152.5,23.5,-1.E+34  
153.5,23.5,-1.E+34  
154.5,23.5,-1.E+34  
155.5,23.5,-1.E+34  
156.5,23.5,-1.E+34  
157.5,23.5,-1.E+34  
158.5,23.5,-1.E+34  
159.5,23.5,-1.E+34  
160.5,23.5,-1.E+34  
161.5,23.5,-1.E+34  
162.5,23.5,-1.E+34  
163.5,23.5,-1.E+34  
164.5,23.5,-1.E+34  
165.5,23.5,-1.E+34  
166.5,23.5,-1.E+34  
167.5,23.5,-1.E+34  
168.5,23.5,-1.E+34  
169.5,23.5,-1.E+34  
170.5,23.5,-1.E+34  
171.5,23.5,-1.E+34  
172.5,23.5,-1.E+34  
173.5,23.5,-1.E+34  
174.5,23.5,-1.E+34  
175.5,23.5,-1.E+34  
176.5,23.5,-1.E+34  
177.5,23.5,-1.E+34  
178.5,23.5,-1.E+34  
179.5,23.5,-1.E+34  
-179.5,24.5,-1.E+34  
-178.5,24.5,-1.E+34  
-177.5,24.5,-1.E+34  
-176.5,24.5,-1.E+34  
-175.5,24.5,-1.E+34  
-174.5,24.5,-1.E+34  
-173.5,24.5,-1.E+34  
-172.5,24.5,-1.E+34  
-171.5,24.5,-1.E+34  
-170.5,24.5,-1.E+34  
-169.5,24.5,-1.E+34  
-168.5,24.5,-1.E+34  
-167.5,24.5,-1.E+34  
-166.5,24.5,-1.E+34  
-165.5,24.5,-1.E+34  
-164.5,24.5,-1.E+34  
-163.5,24.5,-1.E+34  
-162.5,24.5,-1.E+34  
-161.5,24.5,-1.E+34  
-160.5,24.5,-1.E+34  
-159.5,24.5,-1.E+34  
-158.5,24.5,-1.E+34  
-157.5,24.5,-1.E+34  
-156.5,24.5,-1.E+34  
-155.5,24.5,-1.E+34  
-154.5,24.5,-1.E+34  
-153.5,24.5,-1.E+34  
-152.5,24.5,-1.E+34  
-151.5,24.5,-1.E+34  
-150.5,24.5,-1.E+34  
-149.5,24.5,-1.E+34  
-148.5,24.5,-1.E+34  
-147.5,24.5,-1.E+34  
-146.5,24.5,-1.E+34  
-145.5,24.5,-1.E+34  
-144.5,24.5,-1.E+34  
-143.5,24.5,-1.E+34  
-142.5,24.5,-1.E+34  
-141.5,24.5,-1.E+34  
-140.5,24.5,-1.E+34  
-139.5,24.5,-1.E+34  
-138.5,24.5,-1.E+34  
-137.5,24.5,-1.E+34  
-136.5,24.5,-1.E+34  
-135.5,24.5,-1.E+34  
-134.5,24.5,-1.E+34  
-133.5,24.5,-1.E+34  
-132.5,24.5,-1.E+34  
-131.5,24.5,-1.E+34  
-130.5,24.5,-1.E+34  
-129.5,24.5,-1.E+34  
-128.5,24.5,-1.E+34  
-127.5,24.5,-1.E+34  
-126.5,24.5,-1.E+34  
-125.5,24.5,-1.E+34  
-124.5,24.5,-1.E+34  
-123.5,24.5,-1.E+34  
-122.5,24.5,-1.E+34  
-121.5,24.5,-1.E+34  
-120.5,24.5,-1.E+34  
-119.5,24.5,-1.E+34  
-118.5,24.5,-1.E+34  
-117.5,24.5,-1.E+34  
-116.5,24.5,-1.E+34  
-115.5,24.5,-1.E+34  
-114.5,24.5,-1.E+34  
-113.5,24.5,-1.E+34  
-112.5,24.5,13.2339  
-111.5,24.5,0.765709  
-110.5,24.5,48.414  
-109.5,24.5,3.68911  
-108.5,24.5,2.92174  
-107.5,24.5,145.228  
-106.5,24.5,5.03815  
-105.5,24.5,4.19861  
-104.5,24.5,56.977  
-103.5,24.5,9.73538  
-102.5,24.5,1.97603  
-101.5,24.5,2.8903  
-100.5,24.5,3.82677  
-99.5,24.5,14.5164  
-98.5,24.5,6.19361  
-97.5,24.5,2.92377  
-96.5,24.5,-1.E+34  
-95.5,24.5,-1.E+34  
-94.5,24.5,-1.E+34  
-93.5,24.5,-1.E+34  
-92.5,24.5,-1.E+34  
-91.5,24.5,-1.E+34  
-90.5,24.5,-1.E+34  
-89.5,24.5,-1.E+34  
-88.5,24.5,-1.E+34  
-87.5,24.5,-1.E+34  
-86.5,24.5,-1.E+34  
-85.5,24.5,-1.E+34  
-84.5,24.5,-1.E+34  
-83.5,24.5,-1.E+34  
-82.5,24.5,2.68047  
-81.5,24.5,261.672  
-80.5,24.5,202.342  
-79.5,24.5,63.3677  
-78.5,24.5,1.43499  
-77.5,24.5,12.3873  
-76.5,24.5,19.6903  
-75.5,24.5,4.14397  
-74.5,24.5,7.36739  
-73.5,24.5,-1.E+34  
-72.5,24.5,-1.E+34  
-71.5,24.5,-1.E+34  
-70.5,24.5,-1.E+34  
-69.5,24.5,-1.E+34  
-68.5,24.5,-1.E+34  
-67.5,24.5,-1.E+34  
-66.5,24.5,-1.E+34  
-65.5,24.5,-1.E+34  
-64.5,24.5,-1.E+34  
-63.5,24.5,-1.E+34  
-62.5,24.5,-1.E+34  
-61.5,24.5,-1.E+34  
-60.5,24.5,-1.E+34  
-59.5,24.5,-1.E+34  
-58.5,24.5,-1.E+34  
-57.5,24.5,-1.E+34  
-56.5,24.5,-1.E+34  
-55.5,24.5,-1.E+34  
-54.5,24.5,-1.E+34  
-53.5,24.5,-1.E+34  
-52.5,24.5,-1.E+34  
-51.5,24.5,-1.E+34  
-50.5,24.5,-1.E+34  
-49.5,24.5,-1.E+34  
-48.5,24.5,-1.E+34  
-47.5,24.5,-1.E+34  
-46.5,24.5,-1.E+34  
-45.5,24.5,-1.E+34  
-44.5,24.5,-1.E+34  
-43.5,24.5,-1.E+34  
-42.5,24.5,-1.E+34  
-41.5,24.5,-1.E+34  
-40.5,24.5,-1.E+34  
-39.5,24.5,-1.E+34  
-38.5,24.5,-1.E+34  
-37.5,24.5,-1.E+34  
-36.5,24.5,-1.E+34  
-35.5,24.5,-1.E+34  
-34.5,24.5,-1.E+34  
-33.5,24.5,-1.E+34  
-32.5,24.5,-1.E+34  
-31.5,24.5,-1.E+34  
-30.5,24.5,-1.E+34  
-29.5,24.5,-1.E+34  
-28.5,24.5,-1.E+34  
-27.5,24.5,-1.E+34  
-26.5,24.5,-1.E+34  
-25.5,24.5,-1.E+34  
-24.5,24.5,-1.E+34  
-23.5,24.5,-1.E+34  
-22.5,24.5,-1.E+34  
-21.5,24.5,-1.E+34  
-20.5,24.5,-1.E+34  
-19.5,24.5,-1.E+34  
-18.5,24.5,-1.E+34  
-17.5,24.5,-1.E+34  
-16.5,24.5,-1.E+34  
-15.5,24.5,0.379438  
-14.5,24.5,0.0672614  
-13.5,24.5,0.0131001  
-12.5,24.5,0.00950795  
-11.5,24.5,0.0276147  
-10.5,24.5,0.0276147  
-9.5,24.5,0.0276146  
-8.5,24.5,0.0276146  
-7.5,24.5,0.0276145  
-6.5,24.5,0.0811435  
-5.5,24.5,0.131762  
-4.5,24.5,0.146872  
-3.5,24.5,0.188054  
-2.5,24.5,0.201031  
-1.5,24.5,0.203171  
-0.5,24.5,0.205452  
0.5,24.5,0.207921  
1.5,24.5,0.157283  
2.5,24.5,0.0520351  
3.5,24.5,0.0520351  
4.5,24.5,0.0520351  
5.5,24.5,0.0816762  
6.5,24.5,0.101649  
7.5,24.5,0.108449  
8.5,24.5,0.170806  
9.5,24.5,0.341601  
10.5,24.5,0.411029  
11.5,24.5,0.379509  
12.5,24.5,0.318904  
13.5,24.5,0.318904  
14.5,24.5,0.318904  
15.5,24.5,0.318904  
16.5,24.5,0.318904  
17.5,24.5,0.318904  
18.5,24.5,0.318904  
19.5,24.5,0.16341  
20.5,24.5,0.130486  
21.5,24.5,0.130486  
22.5,24.5,0.130486  
23.5,24.5,0.130486  
24.5,24.5,0.130485  
25.5,24.5,-1.E+34  
26.5,24.5,-1.E+34  
27.5,24.5,-1.E+34  
28.5,24.5,-1.E+34  
29.5,24.5,-1.E+34  
30.5,24.5,1.12821  
31.5,24.5,-1.E+34  
32.5,24.5,66.4031  
33.5,24.5,27.6145  
34.5,24.5,0.247497  
35.5,24.5,0.534155  
36.5,24.5,-1.E+34  
37.5,24.5,14.8493  
38.5,24.5,22.9434  
39.5,24.5,49.2477  
40.5,24.5,23.5829  
41.5,24.5,2.76037  
42.5,24.5,6.25143  
43.5,24.5,8.95719  
44.5,24.5,10.1144  
45.5,24.5,139.848  
46.5,24.5,205.847  
47.5,24.5,166.425  
48.5,24.5,4.69855  
49.5,24.5,3.25337  
50.5,24.5,3.17863  
51.5,24.5,17.5786  
52.5,24.5,30.721  
53.5,24.5,30.721  
54.5,24.5,30.721  
55.5,24.5,199.812  
56.5,24.5,70.8549  
57.5,24.5,47.5728  
58.5,24.5,-1.E+34  
59.5,24.5,-1.E+34  
60.5,24.5,-1.E+34  
61.5,24.5,-1.E+34  
62.5,24.5,-1.E+34  
63.5,24.5,-1.E+34  
64.5,24.5,-1.E+34  
65.5,24.5,-1.E+34  
66.5,24.5,3257.62  
67.5,24.5,1357.98  
68.5,24.5,171.783  
69.5,24.5,94.9877  
70.5,24.5,50.9399  
71.5,24.5,174.762  
72.5,24.5,292.243  
73.5,24.5,275.234  
74.5,24.5,269.839  
75.5,24.5,236.829  
76.5,24.5,224.936  
77.5,24.5,204.766  
78.5,24.5,251.35  
79.5,24.5,192.521  
80.5,24.5,250.079  
81.5,24.5,338.628  
82.5,24.5,297.265  
83.5,24.5,374.575  
84.5,24.5,652.771  
85.5,24.5,690.88  
86.5,24.5,614.49  
87.5,24.5,672.75  
88.5,24.5,1180.45  
89.5,24.5,1215.41  
90.5,24.5,1358.26  
91.5,24.5,863.647  
92.5,24.5,503.174  
93.5,24.5,208.315  
94.5,24.5,56.0385  
95.5,24.5,31.6167  
96.5,24.5,41.9354  
97.5,24.5,65.2061  
98.5,24.5,116.286  
99.5,24.5,129.085  
100.5,24.5,100.837  
101.5,24.5,67.2936  
102.5,24.5,325.418  
103.5,24.5,191.402  
104.5,24.5,114.414  
105.5,24.5,70.0971  
106.5,24.5,61.2554  
107.5,24.5,89.8867  
108.5,24.5,135.769  
109.5,24.5,281.016  
110.5,24.5,148.273  
111.5,24.5,171.452  
112.5,24.5,134.801  
113.5,24.5,196.811  
114.5,24.5,166.073  
115.5,24.5,257.763  
116.5,24.5,201.927  
117.5,24.5,376.525  
118.5,24.5,2364.6  
119.5,24.5,2801.53  
120.5,24.5,1261.6  
121.5,24.5,531.592  
122.5,24.5,56.4599  
123.5,24.5,13.0869  
124.5,24.5,179.338  
125.5,24.5,249.692  
126.5,24.5,-1.E+34  
127.5,24.5,-1.E+34  
128.5,24.5,-1.E+34  
129.5,24.5,-1.E+34  
130.5,24.5,-1.E+34  
131.5,24.5,49.5499  
132.5,24.5,-1.E+34  
133.5,24.5,-1.E+34  
134.5,24.5,-1.E+34  
135.5,24.5,-1.E+34  
136.5,24.5,-1.E+34  
137.5,24.5,-1.E+34  
138.5,24.5,-1.E+34  
139.5,24.5,-1.E+34  
140.5,24.5,-1.E+34  
141.5,24.5,45.5376  
142.5,24.5,-1.E+34  
143.5,24.5,-1.E+34  
144.5,24.5,-1.E+34  
145.5,24.5,-1.E+34  
146.5,24.5,-1.E+34  
147.5,24.5,-1.E+34  
148.5,24.5,-1.E+34  
149.5,24.5,-1.E+34  
150.5,24.5,-1.E+34  
151.5,24.5,-1.E+34  
152.5,24.5,-1.E+34  
153.5,24.5,45.5376  
154.5,24.5,-1.E+34  
155.5,24.5,-1.E+34  
156.5,24.5,-1.E+34  
157.5,24.5,-1.E+34  
158.5,24.5,-1.E+34  
159.5,24.5,-1.E+34  
160.5,24.5,-1.E+34  
161.5,24.5,-1.E+34  
162.5,24.5,-1.E+34  
163.5,24.5,-1.E+34  
164.5,24.5,-1.E+34  
165.5,24.5,-1.E+34  
166.5,24.5,-1.E+34  
167.5,24.5,-1.E+34  
168.5,24.5,-1.E+34  
169.5,24.5,-1.E+34  
170.5,24.5,-1.E+34  
171.5,24.5,-1.E+34  
172.5,24.5,-1.E+34  
173.5,24.5,-1.E+34  
174.5,24.5,-1.E+34  
175.5,24.5,-1.E+34  
176.5,24.5,-1.E+34  
177.5,24.5,-1.E+34  
178.5,24.5,-1.E+34  
179.5,24.5,-1.E+34  
-179.5,25.5,-1.E+34  
-178.5,25.5,-1.E+34  
-177.5,25.5,-1.E+34  
-176.5,25.5,-1.E+34  
-175.5,25.5,-1.E+34  
-174.5,25.5,-1.E+34  
-173.5,25.5,-1.E+34  
-172.5,25.5,-1.E+34  
-171.5,25.5,-1.E+34  
-170.5,25.5,-1.E+34  
-169.5,25.5,-1.E+34  
-168.5,25.5,-1.E+34  
-167.5,25.5,-1.E+34  
-166.5,25.5,-1.E+34  
-165.5,25.5,-1.E+34  
-164.5,25.5,-1.E+34  
-163.5,25.5,-1.E+34  
-162.5,25.5,-1.E+34  
-161.5,25.5,-1.E+34  
-160.5,25.5,-1.E+34  
-159.5,25.5,-1.E+34  
-158.5,25.5,-1.E+34  
-157.5,25.5,-1.E+34  
-156.5,25.5,-1.E+34  
-155.5,25.5,-1.E+34  
-154.5,25.5,-1.E+34  
-153.5,25.5,-1.E+34  
-152.5,25.5,-1.E+34  
-151.5,25.5,-1.E+34  
-150.5,25.5,-1.E+34  
-149.5,25.5,-1.E+34  
-148.5,25.5,-1.E+34  
-147.5,25.5,-1.E+34  
-146.5,25.5,-1.E+34  
-145.5,25.5,-1.E+34  
-144.5,25.5,-1.E+34  
-143.5,25.5,-1.E+34  
-142.5,25.5,-1.E+34  
-141.5,25.5,-1.E+34  
-140.5,25.5,-1.E+34  
-139.5,25.5,-1.E+34  
-138.5,25.5,-1.E+34  
-137.5,25.5,-1.E+34  
-136.5,25.5,-1.E+34  
-135.5,25.5,-1.E+34  
-134.5,25.5,-1.E+34  
-133.5,25.5,-1.E+34  
-132.5,25.5,-1.E+34  
-131.5,25.5,-1.E+34  
-130.5,25.5,-1.E+34  
-129.5,25.5,-1.E+34  
-128.5,25.5,-1.E+34  
-127.5,25.5,-1.E+34  
-126.5,25.5,-1.E+34  
-125.5,25.5,-1.E+34  
-124.5,25.5,-1.E+34  
-123.5,25.5,-1.E+34  
-122.5,25.5,-1.E+34  
-121.5,25.5,-1.E+34  
-120.5,25.5,-1.E+34  
-119.5,25.5,-1.E+34  
-118.5,25.5,-1.E+34  
-117.5,25.5,-1.E+34  
-116.5,25.5,-1.E+34  
-115.5,25.5,-1.E+34  
-114.5,25.5,-1.E+34  
-113.5,25.5,-1.E+34  
-112.5,25.5,1.42662  
-111.5,25.5,6.85838  
-110.5,25.5,0.43715  
-109.5,25.5,136.572  
-108.5,25.5,90.2844  
-107.5,25.5,9.12748  
-106.5,25.5,3.61924  
-105.5,25.5,5.90995  
-104.5,25.5,3.03417  
-103.5,25.5,134.227  
-102.5,25.5,9.98458  
-101.5,25.5,32.5271  
-100.5,25.5,525.664  
-99.5,25.5,15.7175  
-98.5,25.5,14.3  
-97.5,25.5,121.861  
-96.5,25.5,-1.E+34  
-95.5,25.5,-1.E+34  
-94.5,25.5,-1.E+34  
-93.5,25.5,-1.E+34  
-92.5,25.5,-1.E+34  
-91.5,25.5,-1.E+34  
-90.5,25.5,-1.E+34  
-89.5,25.5,-1.E+34  
-88.5,25.5,-1.E+34  
-87.5,25.5,-1.E+34  
-86.5,25.5,-1.E+34  
-85.5,25.5,-1.E+34  
-84.5,25.5,-1.E+34  
-83.5,25.5,-1.E+34  
-82.5,25.5,-1.E+34  
-81.5,25.5,8.81351  
-80.5,25.5,445.138  
-79.5,25.5,63.3677  
-78.5,25.5,1.43676  
-77.5,25.5,558.122  
-76.5,25.5,30.9516  
-75.5,25.5,-1.E+34  
-74.5,25.5,-1.E+34  
-73.5,25.5,-1.E+34  
-72.5,25.5,-1.E+34  
-71.5,25.5,-1.E+34  
-70.5,25.5,-1.E+34  
-69.5,25.5,-1.E+34  
-68.5,25.5,-1.E+34  
-67.5,25.5,-1.E+34  
-66.5,25.5,-1.E+34  
-65.5,25.5,-1.E+34  
-64.5,25.5,-1.E+34  
-63.5,25.5,-1.E+34  
-62.5,25.5,-1.E+34  
-61.5,25.5,-1.E+34  
-60.5,25.5,-1.E+34  
-59.5,25.5,-1.E+34  
-58.5,25.5,-1.E+34  
-57.5,25.5,-1.E+34  
-56.5,25.5,-1.E+34  
-55.5,25.5,-1.E+34  
-54.5,25.5,-1.E+34  
-53.5,25.5,-1.E+34  
-52.5,25.5,-1.E+34  
-51.5,25.5,-1.E+34  
-50.5,25.5,-1.E+34  
-49.5,25.5,-1.E+34  
-48.5,25.5,-1.E+34  
-47.5,25.5,-1.E+34  
-46.5,25.5,-1.E+34  
-45.5,25.5,-1.E+34  
-44.5,25.5,-1.E+34  
-43.5,25.5,-1.E+34  
-42.5,25.5,-1.E+34  
-41.5,25.5,-1.E+34  
-40.5,25.5,-1.E+34  
-39.5,25.5,-1.E+34  
-38.5,25.5,-1.E+34  
-37.5,25.5,-1.E+34  
-36.5,25.5,-1.E+34  
-35.5,25.5,-1.E+34  
-34.5,25.5,-1.E+34  
-33.5,25.5,-1.E+34  
-32.5,25.5,-1.E+34  
-31.5,25.5,-1.E+34  
-30.5,25.5,-1.E+34  
-29.5,25.5,-1.E+34  
-28.5,25.5,-1.E+34  
-27.5,25.5,-1.E+34  
-26.5,25.5,-1.E+34  
-25.5,25.5,-1.E+34  
-24.5,25.5,-1.E+34  
-23.5,25.5,-1.E+34  
-22.5,25.5,-1.E+34  
-21.5,25.5,-1.E+34  
-20.5,25.5,-1.E+34  
-19.5,25.5,-1.E+34  
-18.5,25.5,-1.E+34  
-17.5,25.5,-1.E+34  
-16.5,25.5,-1.E+34  
-15.5,25.5,-1.E+34  
-14.5,25.5,0.0545506  
-13.5,25.5,0.0343772  
-12.5,25.5,0.0237314  
-11.5,25.5,0.046868  
-10.5,25.5,0.0468852  
-9.5,25.5,0.0468542  
-8.5,25.5,0.0468831  
-7.5,25.5,0.0469214  
-6.5,25.5,0.0998355  
-5.5,25.5,0.408331  
-4.5,25.5,0.220745  
-3.5,25.5,0.208791  
-2.5,25.5,0.210104  
-1.5,25.5,0.21013  
-0.5,25.5,0.21013  
0.5,25.5,0.21013  
1.5,25.5,0.380372  
2.5,25.5,0.292757  
3.5,25.5,0.405824  
4.5,25.5,0.0520378  
5.5,25.5,0.0936769  
6.5,25.5,0.161076  
7.5,25.5,0.273705  
8.5,25.5,0.224723  
9.5,25.5,0.355152  
10.5,25.5,0.521467  
11.5,25.5,1.04676  
12.5,25.5,0.988594  
13.5,25.5,0.406143  
14.5,25.5,0.318904  
15.5,25.5,0.318904  
16.5,25.5,0.318904  
17.5,25.5,0.318904  
18.5,25.5,0.318904  
19.5,25.5,0.162578  
20.5,25.5,0.130486  
21.5,25.5,0.130486  
22.5,25.5,0.130486  
23.5,25.5,0.130486  
24.5,25.5,0.130485  
25.5,25.5,-1.E+34  
26.5,25.5,-1.E+34  
27.5,25.5,-1.E+34  
28.5,25.5,6.85875  
29.5,25.5,1.56182  
30.5,25.5,7.36831  
31.5,25.5,-1.E+34  
32.5,25.5,247.615  
33.5,25.5,3.86508  
34.5,25.5,2.06222  
35.5,25.5,-1.E+34  
36.5,25.5,5.63512  
37.5,25.5,6.11575  
38.5,25.5,14.2712  
39.5,25.5,6.03674  
40.5,25.5,6.61694  
41.5,25.5,9.64379  
42.5,25.5,19.3326  
43.5,25.5,31.487  
44.5,25.5,18.4341  
45.5,25.5,50.7673  
46.5,25.5,30.0812  
47.5,25.5,11.3798  
48.5,25.5,3.26431  
49.5,25.5,5.28668  
50.5,25.5,23.8002  
51.5,25.5,531.669  
52.5,25.5,30.721  
53.5,25.5,-1.E+34  
54.5,25.5,64.6125  
55.5,25.5,471.969  
56.5,25.5,123.843  
57.5,25.5,3.45553  
58.5,25.5,3.45592  
59.5,25.5,9.45129  
60.5,25.5,19.2407  
61.5,25.5,29.3886  
62.5,25.5,17.5006  
63.5,25.5,18.5049  
64.5,25.5,10.7463  
65.5,25.5,9.92302  
66.5,25.5,51.6222  
67.5,25.5,242.89  
68.5,25.5,517.514  
69.5,25.5,197.565  
70.5,25.5,82.6379  
71.5,25.5,125.583  
72.5,25.5,157.249  
73.5,25.5,186.899  
74.5,25.5,256.903  
75.5,25.5,242.082  
76.5,25.5,206.342  
77.5,25.5,168.298  
78.5,25.5,340.681  
79.5,25.5,305.858  
80.5,25.5,418.328  
81.5,25.5,912.859  
82.5,25.5,1278.4  
83.5,25.5,1108.47  
84.5,25.5,1265.34  
85.5,25.5,1772.29  
86.5,25.5,1317.93  
87.5,25.5,1144.33  
88.5,25.5,905.132  
89.5,25.5,1083.49  
90.5,25.5,287.618  
91.5,25.5,290.848  
92.5,25.5,176.798  
93.5,25.5,139.143  
94.5,25.5,94.5617  
95.5,25.5,14.6446  
96.5,25.5,43.2881  
97.5,25.5,36.8548  
98.5,25.5,69.1284  
99.5,25.5,104.438  
100.5,25.5,202.853  
101.5,25.5,129.162  
102.5,25.5,351.013  
103.5,25.5,222.593  
104.5,25.5,247.725  
105.5,25.5,174.861  
106.5,25.5,89.1747  
107.5,25.5,80.553  
108.5,25.5,62.8535  
109.5,25.5,106.793  
110.5,25.5,225.357  
111.5,25.5,188.618  
112.5,25.5,261.649  
113.5,25.5,177.707  
114.5,25.5,277.902  
115.5,25.5,189.179  
116.5,25.5,142.954  
117.5,25.5,149.662  
118.5,25.5,391.485  
119.5,25.5,907.52  
120.5,25.5,-1.E+34  
121.5,25.5,3754.04  
122.5,25.5,319.292  
123.5,25.5,203.725  
124.5,25.5,203.725  
125.5,25.5,-1.E+34  
126.5,25.5,-1.E+34  
127.5,25.5,1135.26  
128.5,25.5,-1.E+34  
129.5,25.5,-1.E+34  
130.5,25.5,-1.E+34  
131.5,25.5,47.3303  
132.5,25.5,-1.E+34  
133.5,25.5,-1.E+34  
134.5,25.5,-1.E+34  
135.5,25.5,-1.E+34  
136.5,25.5,-1.E+34  
137.5,25.5,-1.E+34  
138.5,25.5,-1.E+34  
139.5,25.5,-1.E+34  
140.5,25.5,-1.E+34  
141.5,25.5,45.5376  
142.5,25.5,-1.E+34  
143.5,25.5,-1.E+34  
144.5,25.5,-1.E+34  
145.5,25.5,-1.E+34  
146.5,25.5,-1.E+34  
147.5,25.5,-1.E+34  
148.5,25.5,-1.E+34  
149.5,25.5,-1.E+34  
150.5,25.5,-1.E+34  
151.5,25.5,-1.E+34  
152.5,25.5,-1.E+34  
153.5,25.5,-1.E+34  
154.5,25.5,-1.E+34  
155.5,25.5,-1.E+34  
156.5,25.5,-1.E+34  
157.5,25.5,-1.E+34  
158.5,25.5,-1.E+34  
159.5,25.5,-1.E+34  
160.5,25.5,-1.E+34  
161.5,25.5,-1.E+34  
162.5,25.5,-1.E+34  
163.5,25.5,-1.E+34  
164.5,25.5,-1.E+34  
165.5,25.5,-1.E+34  
166.5,25.5,-1.E+34  
167.5,25.5,-1.E+34  
168.5,25.5,-1.E+34  
169.5,25.5,-1.E+34  
170.5,25.5,-1.E+34  
171.5,25.5,-1.E+34  
172.5,25.5,-1.E+34  
173.5,25.5,-1.E+34  
174.5,25.5,-1.E+34  
175.5,25.5,-1.E+34  
176.5,25.5,-1.E+34  
177.5,25.5,-1.E+34  
178.5,25.5,-1.E+34  
179.5,25.5,-1.E+34  
-179.5,26.5,-1.E+34  
-178.5,26.5,-1.E+34  
-177.5,26.5,-1.E+34  
-176.5,26.5,-1.E+34  
-175.5,26.5,-1.E+34  
-174.5,26.5,-1.E+34  
-173.5,26.5,-1.E+34  
-172.5,26.5,-1.E+34  
-171.5,26.5,-1.E+34  
-170.5,26.5,-1.E+34  
-169.5,26.5,-1.E+34  
-168.5,26.5,-1.E+34  
-167.5,26.5,-1.E+34  
-166.5,26.5,-1.E+34  
-165.5,26.5,-1.E+34  
-164.5,26.5,-1.E+34  
-163.5,26.5,-1.E+34  
-162.5,26.5,-1.E+34  
-161.5,26.5,-1.E+34  
-160.5,26.5,-1.E+34  
-159.5,26.5,-1.E+34  
-158.5,26.5,-1.E+34  
-157.5,26.5,-1.E+34  
-156.5,26.5,-1.E+34  
-155.5,26.5,-1.E+34  
-154.5,26.5,-1.E+34  
-153.5,26.5,-1.E+34  
-152.5,26.5,-1.E+34  
-151.5,26.5,-1.E+34  
-150.5,26.5,-1.E+34  
-149.5,26.5,-1.E+34  
-148.5,26.5,-1.E+34  
-147.5,26.5,-1.E+34  
-146.5,26.5,-1.E+34  
-145.5,26.5,-1.E+34  
-144.5,26.5,-1.E+34  
-143.5,26.5,-1.E+34  
-142.5,26.5,-1.E+34  
-141.5,26.5,-1.E+34  
-140.5,26.5,-1.E+34  
-139.5,26.5,-1.E+34  
-138.5,26.5,-1.E+34  
-137.5,26.5,-1.E+34  
-136.5,26.5,-1.E+34  
-135.5,26.5,-1.E+34  
-134.5,26.5,-1.E+34  
-133.5,26.5,-1.E+34  
-132.5,26.5,-1.E+34  
-131.5,26.5,-1.E+34  
-130.5,26.5,-1.E+34  
-129.5,26.5,-1.E+34  
-128.5,26.5,-1.E+34  
-127.5,26.5,-1.E+34  
-126.5,26.5,-1.E+34  
-125.5,26.5,-1.E+34  
-124.5,26.5,-1.E+34  
-123.5,26.5,-1.E+34  
-122.5,26.5,-1.E+34  
-121.5,26.5,-1.E+34  
-120.5,26.5,-1.E+34  
-119.5,26.5,-1.E+34  
-118.5,26.5,-1.E+34  
-117.5,26.5,-1.E+34  
-116.5,26.5,-1.E+34  
-115.5,26.5,-1.E+34  
-114.5,26.5,0.516231  
-113.5,26.5,1.09707  
-112.5,26.5,0.433682  
-111.5,26.5,5.14964  
-110.5,26.5,-1.E+34  
-109.5,26.5,33.8656  
-108.5,26.5,10.631  
-107.5,26.5,6.43637  
-106.5,26.5,3.76408  
-105.5,26.5,13.8573  
-104.5,26.5,0.912434  
-103.5,26.5,1.46316  
-102.5,26.5,1.20825  
-101.5,26.5,30.8555  
-100.5,26.5,5.07225  
-99.5,26.5,7.24857  
-98.5,26.5,140.598  
-97.5,26.5,59.9421  
-96.5,26.5,-1.E+34  
-95.5,26.5,-1.E+34  
-94.5,26.5,-1.E+34  
-93.5,26.5,-1.E+34  
-92.5,26.5,-1.E+34  
-91.5,26.5,-1.E+34  
-90.5,26.5,-1.E+34  
-89.5,26.5,-1.E+34  
